trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
M4-R06,22:05:46,22:05:56,P00077,1,,0,
M4-R06,22:10:19,22:10:29,B06941P,2,,0,
M4-R06,22:13:34,22:13:44,P00132,3,,0,
M4-R06,22:20:36,22:20:46,P00135,4,,0,
M4-R06,22:24:46,22:24:56,P00152,5,,0,
M4-R06,22:27:00,22:27:10,P00266,6,,0,
M4-R06,22:29:14,22:29:24,P00189,7,,0,
M4-R06,22:32:12,22:32:22,P00188,8,,0,
M4-R06,22:35:36,22:35:46,P00265,9,,0,
M4-R06,22:37:28,22:37:38,P00238,10,,0,
M4-R06,22:39:59,22:40:09,P00269,11,,0,
M4-R06,22:41:51,22:42:01,P00167,12,,0,
M4-R06,22:45:48,22:45:58,P00127,13,,0,
M4-R06,22:49:03,22:49:13,P00263,14,,0,
M4-R06,22:52:07,22:52:17,P00158,15,,0,
M4-R06,22:55:14,22:55:24,P00193,16,,0,
M5-R01,22:00:00,22:00:10,P00178,0,,0,
M5-R01,22:05:11,22:05:21,P00016,1,,0,
M5-R01,22:09:57,22:10:07,B06781P,2,,0,
M5-R01,22:12:17,22:12:27,P00018,3,,0,
M5-R01,22:15:44,22:15:54,P00031,4,,0,
M5-R01,22:20:13,22:20:23,P00070,5,,0,
M5-R01,22:23:22,22:23:32,P00015,6,,0,
M5-R01,22:26:07,22:26:17,P00100,7,,0,
M5-R01,22:33:08,22:33:18,P00109,8,,0,
M5-R01,22:35:43,22:35:53,P00224,9,,0,
M5-R01,22:38:52,22:39:02,P00253,10,,0,
M5-R01,22:41:09,22:41:19,P00134,11,,0,
M5-R01,22:43:42,22:43:52,P00213,12,,0,
M5-R01,22:45:56,22:46:06,P00214,13,,0,
M5-R01,22:49:15,22:49:25,P00118,14,,0,
M5-R01,22:51:23,22:51:33,P00142,15,,0,
M5-R01,23:01:28,23:01:38,P00021,16,,0,
M5-R01,23:03:38,23:03:48,P00148,17,,0,
M5-R01,23:12:01,23:12:11,P00092,18,,0,
M5-R01,23:17:22,23:17:32,P00076,19,,0,
M5-R01,23:19:10,23:19:20,P00140,20,,0,
M5-R01,23:22:33,23:22:43,P00003,21,,0,
M5-R02,22:00:00,22:00:10,P00003,0,,0,
M5-R02,22:03:55,22:04:05,P00140,1,,0,
M5-R02,22:05:43,22:05:53,P00076,2,,0,
M5-R02,22:11:05,22:11:15,P00092,3,,0,
M5-R02,22:19:27,22:19:37,P00148,4,,0,
M5-R02,22:21:37,22:21:47,P00021,5,,0,
M5-R02,22:31:40,22:31:50,P00142,6,,0,
M5-R02,22:33:49,22:33:59,P00118,7,,0,
M5-R02,22:37:08,22:37:18,P00214,8,,0,
M5-R02,22:39:21,22:39:31,P00213,9,,0,
M5-R02,22:41:54,22:42:04,P00134,10,,0,
M5-R02,22:44:12,22:44:22,P00253,11,,0,
M5-R02,22:47:21,22:47:31,P00224,12,,0,
M5-R02,22:49:56,22:50:06,P00109,13,,0,
M5-R02,22:56:16,22:56:26,P00086,14,,0,
M5-R02,23:00:51,23:01:01,P00015,15,,0,
M5-R02,23:03:59,23:04:09,P00070,16,,0,
M5-R02,23:08:30,23:08:40,P00031,17,,0,
M5-R02,23:11:31,23:11:41,P00018,18,,0,
M5-R02,23:14:30,23:14:40,B06942P,19,,0,
M5-R02,23:18:57,23:19:07,P00016,20,,0,
M5-R02,23:22:22,23:22:32,P00178,21,,0,
M6-R05,22:00:00,22:00:10,P00199,0,,0,
M6-R05,22:06:37,22:06:47,P00048,1,,0,
M6-R05,22:08:48,22:08:58,P00228,2,,0,
M6-R05,22:12:07,22:12:17,P00085,3,,0,
M6-R05,22:16:19,22:16:29,P00164,4,,0,
M6-R05,22:18:37,22:18:47,P00024,5,,0,
M6-R05,22:25:07,22:25:17,P00273,6,,0,
M6-R05,22:28:15,22:28:25,P00079,7,,0,
M6-R05,22:30:51,22:31:01,P00053,8,,0,
M6-R05,22:36:16,22:36:26,P00129,9,,0,
M6-R05,22:41:07,22:41:17,P00121,10,,0,
M6-R05,22:43:08,22:43:18,P00160,11,,0,
M6-R05,22:45:25,22:45:35,P00047,12,,0,
M6-R05,22:49:18,22:49:28,P00073,13,,0,
M6-R05,22:52:05,22:52:15,P00103,14,,0,
M6-R05,22:53:56,22:54:06,P00120,15,,0,
M6-R05,22:56:15,22:56:25,P00222,16,,0,
M6-R05,22:59:59,23:00:09,P00124,17,,0,
M6-R05,23:05:23,23:05:33,P00077,18,,0,
M6-R05,23:11:36,23:11:46,P00298,19,,0,
M6-R06,22:00:00,22:00:10,P00298,0,,0,
M6-R06,22:05:53,22:06:03,P00222,1,,0,
M6-R06,22:08:13,22:08:23,P00120,2,,0,
M6-R06,22:10:04,22:10:14,P00103,3,,0,
M6-R06,22:12:49,22:12:59,P00073,4,,0,
M6-R06,22:16:44,22:16:54,P00047,5,,0,
M6-R06,22:19:05,22:19:15,P00160,6,,0,
M6-R06,22:21:11,22:21:21,P00121,7,,0,
M6-R06,22:25:54,22:26:04,P00129,8,,0,
M6-R06,22:31:04,22:31:14,P00053,9,,0,
M6-R06,22:33:39,22:33:49,P00079,10,,0,
M6-R06,22:36:43,22:36:53,P00273,11,,0,
M6-R06,22:43:18,22:43:28,P00024,12,,0,
M6-R06,22:45:37,22:45:47,P00164,13,,0,
M6-R06,22:49:49,22:49:59,P00085,14,,0,
M6-R06,22:53:07,22:53:17,P00228,15,,0,
M6-R06,22:55:20,22:55:30,P00048,16,,0,
M6-R06,23:01:55,23:02:05,P00199,17,,0,
M7-R03,22:00:00,22:00:10,P00101,0,,0,
M7-R03,22:05:20,22:05:30,P00246,1,,0,
M7-R03,22:10:13,22:10:23,P00060,2,,0,
M7-R03,22:13:23,22:13:33,P00204,3,,0,
M7-R03,22:18:05,22:18:15,P00153,4,,0,
M7-R03,22:32:16,22:32:26,P00156,5,,0,
M7-R03,22:35:53,22:36:03,P00177,6,,0,
M7-R03,22:39:06,22:39:16,P00016,7,,0,
M7-R03,22:43:50,22:44:00,B06781P,8,,0,
M7-R03,22:46:04,22:46:14,P00018,9,,0,
M7-R03,22:47:21,22:47:31,P00297,10,,0,
M7-R03,22:51:38,22:51:48,P00029,11,,0,
M7-R03,22:54:34,22:54:44,P00039,12,,0,
M7-R03,22:57:48,22:57:58,P00249,13,,0,
M7-R03,23:02:11,23:02:21,P00145,14,,0,
M7-R03,23:05:30,23:05:40,B02560P,15,,0,
M7-R03,23:09:57,23:10:07,P00251,16,,0,
M7-R03,23:11:33,23:11:43,P00119,17,,0,
M7-R03,23:15:15,23:15:25,P00065,18,,0,
M7-R03,23:23:12,23:23:22,P00216,19,,0,
M7-R03,23:27:52,23:28:02,P00012,20,,0,
M7-R03,23:31:33,23:31:43,B01837P,21,,0,
M7-R03,23:35:17,23:35:27,P00051,22,,0,
M7-R03,23:40:00,23:40:10,P00261,23,,0,
M7-R03,23:50:33,23:50:43,P00025,24,,0,
M7-R03,23:56:10,23:56:20,P00256,25,,0,
M7-R03,23:59:05,23:59:15,P00010,26,,0,
M7-R03,24:02:39,24:02:49,P00137,27,,0,
M7-R04,22:00:00,22:00:10,P00137,0,,0,
M7-R04,22:04:36,22:04:46,P00009,1,,0,
M7-R04,22:06:29,22:06:39,P00256,2,,0,
M7-R04,22:09:09,22:09:19,P00025,3,,0,
M7-R04,22:11:27,22:11:37,P00261,4,,0,
M7-R04,22:16:13,22:16:23,P00051,5,,0,
M7-R04,22:20:21,22:20:31,B01835P,6,,0,
M7-R04,22:23:44,22:23:54,P00012,7,,0,
M7-R04,22:33:18,22:33:28,P00066,8,,0,
M7-R04,22:37:28,22:37:38,P00119,9,,0,
M7-R04,22:39:28,22:39:38,P00252,10,,0,
M7-R04,22:43:28,22:43:38,B02561P,11,,0,
M7-R04,22:46:44,22:46:54,P00145,12,,0,
M7-R04,22:51:04,22:51:14,P00250,13,,0,
M7-R04,22:54:19,22:54:29,P00040,14,,0,
M7-R04,22:57:14,22:57:24,P00030,15,,0,
M7-R04,23:01:39,23:01:49,P00297,16,,0,
M7-R04,23:02:54,23:03:04,P00018,17,,0,
M7-R04,23:05:53,23:06:03,B06942P,18,,0,
M7-R04,23:10:21,23:10:31,P00016,19,,0,
M7-R04,23:13:35,23:13:45,P00177,20,,0,
M7-R04,23:17:07,23:17:17,P00156,21,,0,
M7-R04,23:31:20,23:31:30,P00153,22,,0,
M7-R04,23:36:04,23:36:14,P00204,23,,0,
M7-R04,23:38:54,23:39:04,P00060,24,,0,
M7-R04,23:43:27,23:43:37,P00247,25,,0,
M7-R04,23:57:45,23:57:55,P00101,26,,0,
M8-R03,22:00:00,22:00:10,P00128,0,,0,
M8-R03,22:05:20,22:05:30,P00186,1,,0,
M8-R03,22:11:40,22:11:50,P00184,2,,0,
M8-R03,22:22:13,22:22:23,P00185,3,,0,
M8-R03,22:27:55,22:28:05,P00245,4,,0,
M8-R03,22:30:17,22:30:27,P00107,5,,0,
M8-R03,22:37:58,22:38:08,P00155,6,,0,
M8-R03,22:41:03,22:41:13,P00223,7,,0,
M8-R03,22:50:07,22:50:17,P00172,8,,0,
M8-R03,22:53:33,22:53:43,P00173,9,,0,
M8-R03,22:57:41,22:57:51,P00187,10,,0,
M8-R03,23:01:54,23:02:04,P00113,11,,0,
M8-R03,23:07:51,23:08:01,P00108,12,,0,
M8-R03,23:12:40,23:12:50,P00054,13,,0,
M8-R03,23:18:33,23:18:43,P00110,14,,0,
M8-R03,23:24:08,23:24:18,P00111,15,,0,
M8-R03,23:34:54,23:35:04,P00081,16,,0,
M8-R03,23:41:09,23:41:19,P00087,17,,0,
M8-R03,23:43:27,23:43:37,B05843P,18,,0,
M8-R03,23:48:09,23:48:19,P00212,19,,0,
M8-R03,23:53:09,23:53:19,P00260,20,,0,
M8-R03,23:59:10,23:59:20,P00209,21,,0,
M8-R03,24:02:53,24:03:03,P00176,22,,0,
M8-R03,24:09:21,24:09:31,P00161,23,,0,
M8-R03,24:13:09,24:13:19,P00147,24,,0,
M8-R04,22:00:00,22:00:10,P00147,0,,0,
M8-R04,22:06:00,22:06:10,P00161,1,,0,
M8-R04,22:12:12,22:12:22,P00176,2,,0,
M8-R04,22:16:01,22:16:11,P00209,3,,0,
M8-R04,22:21:58,22:22:08,P00260,4,,0,
M8-R04,22:27:47,22:27:57,P00211,5,,0,
M8-R04,22:31:51,22:32:01,B05840P,6,,0,
M8-R04,22:34:12,22:34:22,P00087,7,,0,
M8-R04,22:40:28,22:40:38,P00081,8,,0,
M8-R04,22:52:39,22:52:49,P00111,9,,0,
M8-R04,23:04:22,23:04:32,P00110,10,,0,
M8-R04,23:13:36,23:13:46,P00054,11,,0,
M8-R04,23:22:23,23:22:33,P00108,12,,0,
M8-R04,23:32:51,23:33:01,P00113,13,,0,
M8-R04,23:37:03,23:37:13,P00187,14,,0,
M8-R04,23:42:22,23:42:32,P00173,15,,0,
M8-R04,23:49:32,23:49:42,P00172,16,,0,
M8-R04,23:58:43,23:58:53,P00223,17,,0,
M8-R04,24:01:42,24:01:52,P00155,18,,0,
M8-R04,24:09:22,24:09:32,P00107,19,,0,
M8-R04,24:11:45,24:11:55,P00245,20,,0,
M8-R04,24:17:27,24:17:37,P00185,21,,0,
M8-R04,24:28:02,24:28:12,P00184,22,,0,
M8-R04,24:31:38,24:31:48,P00128,23,,0,
M9-R01,22:00:00,22:00:10,P00179,0,,0,
M9-R01,22:02:51,22:03:01,P00064,1,,0,
M9-R01,22:28:33,22:28:43,B06781P,2,,0,
M9-R01,22:30:48,22:30:58,P00018,3,,0,
M9-R01,22:32:05,22:32:15,P00297,4,,0,
M9-R01,22:36:20,22:36:30,P00029,5,,0,
M9-R01,22:39:16,22:39:26,P00039,6,,0,
M9-R01,22:42:30,22:42:40,P00249,7,,0,
M9-R01,22:46:53,22:47:03,P00145,8,,0,
M9-R01,22:50:11,22:50:21,B02560P,9,,0,
M9-R01,22:54:38,22:54:48,P00251,10,,0,
M9-R01,22:59:46,22:59:56,P00065,11,,0,
M9-R01,23:07:40,23:07:50,P00216,12,,0,
M9-R01,23:12:22,23:12:32,P00217,13,,0,
M9-R01,23:20:45,23:20:55,B06909P,14,,0,
M9-R01,23:26:48,23:26:58,P00226,15,,0,
M9-R01,23:29:45,23:29:55,P00206,16,,0,
M9-R01,23:35:18,23:35:28,P00211,17,,0,
M9-R01,23:39:25,23:39:35,B05840P,18,,0,
M9-R01,23:44:21,23:44:31,P00126,19,,0,
M9-R01,23:49:54,23:50:04,P00089,20,,0,
M9-R01,23:54:38,23:54:48,P00090,21,,0,
M9-R01,23:59:54,24:00:04,P00093,22,,0,
M9-R01,24:03:42,24:03:52,P00170,23,,0,
M9-R01,24:15:42,24:15:52,P00181,24,,0,
M9-R02,22:00:00,22:00:10,P00181,0,,0,
M9-R02,22:08:33,22:08:43,P00170,1,,0,
M9-R02,22:12:21,22:12:31,P00093,2,,0,
M9-R02,22:17:37,22:17:47,P00090,3,,0,
M9-R02,22:22:19,22:22:29,P00089,4,,0,
M9-R02,22:27:27,22:27:37,P00125,5,,0,
M9-R02,22:32:07,22:32:17,B05843P,6,,0,
M9-R02,22:36:49,22:36:59,P00212,7,,0,
M9-R02,22:42:31,22:42:41,P00205,8,,0,
M9-R02,22:45:01,22:45:11,P00225,9,,0,
M9-R02,22:51:32,22:51:42,B06908P,10,,0,
M9-R02,22:59:39,22:59:49,P00218,11,,0,
M9-R02,23:04:04,23:04:14,P00216,12,,0,
M9-R02,23:11:26,23:11:36,P00066,13,,0,
M9-R02,23:17:26,23:17:36,P00252,14,,0,
M9-R02,23:21:26,23:21:36,B02561P,15,,0,
M9-R02,23:24:42,23:24:52,P00145,16,,0,
M9-R02,23:29:02,23:29:12,P00250,17,,0,
M9-R02,23:32:18,23:32:28,P00040,18,,0,
M9-R02,23:35:12,23:35:22,P00030,19,,0,
M9-R02,23:39:37,23:39:47,P00297,20,,0,
M9-R02,23:40:52,23:41:02,P00018,21,,0,
M9-R02,23:43:52,23:44:02,B06942P,22,,0,
M9-R02,24:05:59,24:06:09,P00064,23,,0,
M9-R02,24:09:31,24:09:41,P00179,24,,0,
S11-R03,05:00:00,05:00:10,B04683P,0,,0,
S11-R03,05:00:54,05:01:04,B00186P,1,,0,
S11-R03,05:03:38,05:03:48,B05886P,2,,0,
S11-R03,05:06:01,05:06:11,B03308P,3,,0,
S11-R03,05:08:48,05:08:58,B00817P,4,,0,
S11-R03,05:11:53,05:12:03,B03229P,5,,0,
S11-R03,05:13:45,05:13:55,B00188P,6,,0,
S11-R03,05:18:34,05:18:44,B02404P,7,,0,
S11-R03,05:21:11,05:21:21,B05902P,8,,0,
S11-R03,05:23:36,05:23:46,B02135P,9,,0,
S11-R03,05:26:01,05:26:11,B03122P,10,,0,
S11-R03,05:27:25,05:27:35,B03413P,11,,0,
S11-R03,05:29:23,05:29:33,B00117P,12,,0,
S11-R03,05:31:58,05:32:08,B02157P,13,,0,
S11-R03,05:34:15,05:34:25,B00216P,14,,0,
S11-R03,05:36:26,05:36:36,B02276P,15,,0,
S11-R03,05:38:38,05:38:48,B00133P,16,,0,
S11-R03,05:41:20,05:41:30,B02990P,17,,0,
S11-R03,05:42:52,05:43:02,B00383P,18,,0,
S11-R03,05:46:07,05:46:17,B05876P,19,,0,
S11-R03,05:49:29,05:49:39,B01864P,20,,0,
S11-R03,06:15:46,06:15:56,B03096P,21,,0,
S11-R03,07:04:55,07:05:05,B05771P,22,,0,
S11-R03,07:24:03,07:24:13,P00211,23,,0,
S11-R03,07:30:18,07:30:28,P00087,24,,0,
S11-R05,05:00:00,05:00:10,P00087,0,,0,
S11-R05,05:09:47,05:09:57,B03181P,1,,0,
S11-R05,05:12:45,05:12:55,B03105P,2,,0,
S11-R05,05:13:56,05:14:06,B03180P,3,,0,
S11-R05,05:15:57,05:16:07,B01663P,4,,0,
S11-R05,05:17:40,05:17:50,B05844P,5,,0,
S11-R05,05:19:48,05:19:58,B05843P,6,,0,
S11-R05,05:20:32,05:20:42,B05839P,7,,0,
S11-R05,05:24:39,05:24:49,P00212,8,,0,
S11-R05,05:43:33,05:43:43,B05770P,9,,0,
S11-R05,06:31:45,06:31:55,B03095P,10,,0,
S11-R05,06:58:11,06:58:21,B05877P,11,,0,
S11-R05,07:01:24,07:01:34,B00384P,12,,0,
S11-R05,07:02:55,07:03:05,B02551P,13,,0,
S11-R05,07:05:35,07:05:45,B00134P,14,,0,
S11-R05,07:07:53,07:08:03,B05565P,15,,0,
S11-R05,07:09:59,07:10:09,B00217P,16,,0,
S11-R05,07:12:33,07:12:43,B02158P,17,,0,
S11-R05,07:15:06,07:15:16,B00118P,18,,0,
S11-R05,07:17:03,07:17:13,B03414P,19,,0,
S11-R05,07:18:27,07:18:37,B03123P,20,,0,
S11-R05,07:20:50,07:21:00,B02136P,21,,0,
S11-R05,07:23:17,07:23:27,B05903P,22,,0,
S11-R05,07:25:56,07:26:06,B02405P,23,,0,
S11-R05,07:30:37,07:30:47,B05226P,24,,0,
S11-R05,07:32:31,07:32:41,B00189P,25,,0,
S11-R05,07:36:11,07:36:21,B00818P,26,,0,
S11-R05,07:38:43,07:38:53,B00078P,27,,0,
S11-R05,07:41:00,07:41:10,B05699P,28,,0,
S11-R05,07:44:44,07:44:54,B04683P,29,,0,
M11-R01,22:00:00,22:00:10,P00194,0,,0,
M11-R01,22:03:55,22:04:05,P00270,1,,0,
M11-R01,22:07:39,22:07:49,P00169,2,,0,
M11-R01,22:13:55,22:14:05,P00174,3,,0,
M11-R01,22:17:14,22:17:24,P00059,4,,0,
M11-R01,22:20:50,22:21:00,P00020,5,,0,
M11-R01,22:23:58,22:24:08,P00102,6,,0,
M11-R01,22:28:39,22:28:49,P00058,7,,0,
M11-R01,22:42:20,22:42:30,P00158,8,,0,
M11-R02,22:00:00,22:00:10,P00158,0,,0,
M11-R02,22:13:39,22:13:49,P00058,1,,0,
M11-R02,22:18:21,22:18:31,P00102,2,,0,
M11-R02,22:21:29,22:21:39,P00020,3,,0,
M11-R02,22:25:05,22:25:15,P00059,4,,0,
M11-R02,22:28:24,22:28:34,P00174,5,,0,
M11-R02,22:34:33,22:34:43,P00169,6,,0,
M11-R02,22:38:31,22:38:41,P00270,7,,0,
M11-R02,22:42:26,22:42:36,P00194,8,,0,
M12-R01,22:00:00,22:00:10,P00239,0,,0,
M12-R01,22:03:46,22:03:56,P00241,1,,0,
M12-R01,22:14:33,22:14:43,P00240,2,,0,
M12-R01,22:20:44,22:20:54,P00229,3,,0,
M12-R01,22:25:30,22:25:40,P00046,4,,0,
M12-R01,22:29:45,22:29:55,P00114,5,,0,
M12-R01,22:50:59,22:51:09,P00092,6,,0,
M12-R01,22:56:20,22:56:30,P00076,7,,0,
M12-R01,23:00:29,23:00:39,P00131,8,,0,
M12-R01,23:04:49,23:04:59,P00146,9,,0,
M12-R01,23:09:42,23:09:52,P00098,10,,0,
M12-R01,23:14:42,23:14:52,P00008,11,,0,
M12-R01,23:22:41,23:22:51,P00170,12,,0,
M12-R02,22:00:00,22:00:10,P00170,0,,0,
M12-R02,22:04:10,22:04:20,P00123,1,,0,
M12-R02,22:08:02,22:08:12,P00141,2,,0,
M12-R02,22:10:39,22:10:49,P00069,3,,0,
M12-R02,22:18:12,22:18:22,P00138,4,,0,
M12-R02,22:21:48,22:21:58,P00013,5,,0,
M12-R02,22:24:50,22:25:00,P00146,6,,0,
M12-R02,22:29:10,22:29:20,P00131,7,,0,
M12-R02,22:33:35,22:33:45,P00076,8,,0,
M12-R02,22:38:57,22:39:07,P00092,9,,0,
M12-R02,22:55:58,22:56:08,P00114,10,,0,
M12-R02,23:00:04,23:00:14,P00046,11,,0,
M12-R02,23:04:58,23:05:08,P00229,12,,0,
M12-R02,23:11:09,23:11:19,P00240,13,,0,
M12-R02,23:22:35,23:22:45,P00239,14,,0,
M13-R01,22:00:00,22:00:10,P00198,0,,0,
M13-R01,22:01:20,22:01:30,P00197,1,,0,
M13-R01,22:13:29,22:13:39,P00001,2,,0,
M13-R01,22:17:17,22:17:27,P00096,3,,0,
M13-R01,22:20:45,22:20:55,P00242,4,,0,
M13-R01,22:23:28,22:23:38,P00043,5,,0,
M13-R01,22:26:35,22:26:45,P00221,6,,0,
M13-R01,22:30:19,22:30:29,P00106,7,,0,
M13-R01,22:37:46,22:37:56,P00136,8,,0,
M13-R01,22:42:20,22:42:30,P00044,9,,0,
M13-R01,22:47:19,22:47:29,P00259,10,,0,
M13-R01,22:51:49,22:51:59,P00200,11,,0,
M13-R01,22:59:34,22:59:44,P00254,12,,0,
M13-R02,22:00:00,22:00:10,P00254,0,,0,
M13-R02,22:07:43,22:07:53,P00200,1,,0,
M13-R02,22:12:14,22:12:24,P00259,2,,0,
M13-R02,22:17:13,22:17:23,P00044,3,,0,
M13-R02,22:21:47,22:21:57,P00136,4,,0,
M13-R02,22:29:15,22:29:25,P00106,5,,0,
M13-R02,22:32:59,22:33:09,P00221,6,,0,
M13-R02,22:36:06,22:36:16,P00043,7,,0,
M13-R02,22:38:49,22:38:59,P00242,8,,0,
M13-R02,22:42:16,22:42:26,P00096,9,,0,
M13-R02,22:46:05,22:46:15,P00001,10,,0,
M13-R02,22:58:56,22:59:06,P00198,11,,0,
10ST-R09,05:00:00,05:00:10,B00234P,0,,0,
10ST-R09,05:00:24,05:00:34,B00235P,1,,0,
10ST-R09,05:03:25,05:03:35,B06942P,2,,0,
10ST-R09,05:04:49,05:04:59,B05796P,3,,0,
10ST-R09,05:08:35,05:08:45,B00155P,4,,0,
10ST-R09,05:12:35,05:12:45,B00154P,5,,0,
10ST-R09,05:17:34,05:17:44,B06781P,6,,0,
10ST-R09,05:19:35,05:19:45,B06967P,7,,0,
10ST-R10,05:00:00,05:00:00,B06967P,0,,0,
10ST-R10,05:02:52,05:03:02,B00234P,1,,0,
1C-R02,05:00:00,05:00:10,B06577P,0,,0,
1C-R02,05:02:50,05:03:00,B01437P,1,,0,
1C-R02,05:04:29,05:04:39,P00045,2,,0,
1C-R02,05:06:35,05:06:45,B01998P,3,,0,
1C-R02,05:07:34,05:07:44,B03169P,4,,0,
1C-R02,05:08:52,05:09:02,B02391P,5,,0,
1C-R02,05:09:37,05:09:47,B04808P,6,,0,
1C-R02,05:10:36,05:10:46,B05641P,7,,0,
1C-R02,05:12:47,05:12:57,B01859P,8,,0,
1C-R02,05:17:02,05:17:12,B01340P,9,,0,
1C-R02,05:18:48,05:18:58,B00275P,10,,0,
1C-R02,05:20:20,05:20:30,B04684P,11,,0,
1C-R02,05:21:41,05:21:51,B01841P,12,,0,
1C-R02,05:23:25,05:23:35,B02132P,13,,0,
1C-R02,05:24:25,05:24:35,B02599P,14,,0,
1C-R02,05:26:13,05:26:23,B00190P,15,,0,
1C-R02,05:28:00,05:28:10,B03309P,16,,0,
1C-R02,05:29:10,05:29:20,B03693P,17,,0,
1C-R02,05:33:07,05:33:17,B06778P,18,,0,
1C-R02,05:36:24,05:36:34,B00820P,19,,0,
1C-R02,05:41:41,05:41:51,B03815P,20,,0,
1C-R02,05:43:08,05:43:18,B06753P,21,,0,
1C-R02,05:45:26,05:45:36,B01391P,22,,0,
1C-R02,05:46:29,05:46:39,B03830P,23,,0,
1C-R02,05:47:12,05:47:22,B04443P,24,,0,
1C-R02,05:48:12,05:48:22,B04320P,25,,0,
1C-R02,05:49:03,05:49:13,B01935P,26,,0,
1C-R02,05:50:01,05:50:11,B01882P,27,,0,
1C-R02,05:50:55,05:51:05,B04314P,28,,0,
1C-R02,05:51:33,05:51:43,B04321P,29,,0,
1C-R02,05:52:21,05:52:31,B03408P,30,,0,
1C-R02,05:53:27,05:53:37,B02003P,31,,0,
1C-R02,05:54:16,05:54:26,B00688P,32,,0,
1C-R02,05:55:11,05:55:21,B02303P,33,,0,
1C-R02,05:55:59,05:56:09,B01103P,34,,0,
1C-R02,05:56:39,05:56:49,B02010P,35,,0,
1C-R02,05:59:20,05:59:30,B02008P,36,,0,
1C-R02,05:59:56,06:00:06,B01088P,37,,0,
1C-R02,06:01:48,06:01:58,B01154P,38,,0,
1C-R02,06:02:45,06:02:55,B00624P,39,,0,
1C-R02,06:03:26,06:03:36,B03292P,40,,0,
1C-R02,06:04:24,06:04:34,B00146P,41,,0,
4B-R01,05:00:00,05:00:10,P00180,0,,0,
4B-R01,05:03:11,05:03:21,B00799P,1,,0,
4B-R01,05:04:35,05:04:45,B03304P,2,,0,
4B-R01,05:05:45,05:05:55,B01567P,3,,0,
4B-R01,05:07:44,05:07:54,B00025P,4,,0,
4B-R01,05:08:47,05:08:57,B01550P,5,,0,
4B-R01,05:10:01,05:10:11,P00275,6,,0,
4B-R01,05:11:06,05:11:16,B05398P,7,,0,
4B-R01,05:12:24,05:12:34,B05685P,8,,0,
4B-R01,05:13:52,05:14:02,B05803P,9,,0,
4B-R01,05:15:42,05:15:52,B01888P,10,,0,
4B-R01,05:17:05,05:17:15,B02658P,11,,0,
4B-R01,05:18:08,05:18:18,B05835P,12,,0,
4B-R01,05:19:08,05:19:18,B05649P,13,,0,
4B-R01,05:20:44,05:20:54,B02718P,14,,0,
4B-R01,05:21:53,05:22:03,B00667P,15,,0,
4B-R01,05:23:46,05:23:56,B03311P,16,,0,
4B-R01,05:24:52,05:25:02,B02559P,17,,0,
4B-R01,05:26:32,05:26:42,B02736P,18,,0,
4B-R01,05:27:59,05:28:09,B01449P,19,,0,
4B-R01,05:29:19,05:29:29,B00938P,20,,0,
4B-R01,05:30:34,05:30:44,B02762P,21,,0,
4B-R01,05:31:55,05:32:05,B05296P,22,,0,
4B-R01,05:33:48,05:33:58,B02918P,23,,0,
4B-R01,05:34:30,05:34:40,B02532P,24,,0,
4B-R01,05:36:12,05:36:22,B03616P,25,,0,
4B-R01,05:38:06,05:38:16,B00907P,26,,0,
4B-R01,05:39:25,05:39:35,B05931P,27,,0,
4B-R01,05:40:49,05:40:59,B05874P,28,,0,
4B-R01,05:42:53,05:43:03,B02277P,29,,0,
4B-R01,05:46:17,05:46:27,B05494P,30,,0,
4B-R01,05:53:14,05:53:24,B02915P,31,,0,
4B-R01,05:57:10,05:57:20,B00374P,32,,0,
4B-R01,05:59:39,05:59:49,B05508P,33,,0,
4B-R01,06:00:17,06:00:27,B05680P,34,,0,
4B-R01,06:01:03,06:01:13,B00726P,35,,0,
4B-R01,06:02:29,06:02:39,B02916P,36,,0,
4B-R01,06:04:58,06:05:08,B00491P,37,,0,
4B-R01,06:05:59,06:06:09,B05408P,38,,0,
4B-R01,06:08:13,06:08:23,B02133P,39,,0,
4B-R01,06:08:57,06:09:07,B05612P,40,,0,
4B-R01,06:13:38,06:13:48,B05463P,41,,0,
4B-R01,06:14:54,06:15:04,B05881P,42,,0,
4B-R01,06:16:43,06:16:53,B05266P,43,,0,
4B-R01,06:21:28,06:21:38,B05259P,44,,0,
4B-R01,06:24:34,06:24:44,B05569P,45,,0,
4B-R01,06:26:20,06:26:30,B05830P,46,,0,
5-R03,05:00:00,05:00:10,P00109,0,,0,
5-R03,05:02:34,05:02:44,P00224,1,,0,
5-R03,05:05:41,05:05:51,P00253,2,,0,
5-R03,05:07:58,05:08:08,P00134,3,,0,
5-R03,05:10:33,05:10:43,P00213,4,,0,
5-R03,05:12:50,05:13:00,P00214,5,,0,
5-R03,05:16:06,05:16:16,P00118,6,,0,
5-R03,05:18:13,05:18:23,P00142,7,,0,
5-R03,05:21:52,05:22:02,P00220,8,,0,
5-R03,05:28:28,05:28:38,P00021,9,,0,
5-R03,05:30:38,05:30:48,P00148,10,,0,
5-R03,05:39:01,05:39:11,P00092,11,,0,
5-R03,05:44:23,05:44:33,P00076,12,,0,
5-R03,05:46:10,05:46:20,P00140,13,,0,
5-R03,05:49:31,05:49:41,P00003,14,,0,
